,index,tconst,primaryTitle,averageRating,numVotes,startYear,first,second,third,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Thriller,War,Western,groupe
150,150,tt0099797,The Hot Spot,6.4,13051,1990,Crime,Drama,Romance,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
151,151,tt0099800,House Party,6.5,16302,1990,Comedy,Music,Romance,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
152,152,tt0099810,The Hunt for Red October,7.5,209777,1990,Action,Adventure,Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
153,153,tt0099812,The Prisoner,5.7,3836,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
154,154,tt0099816,Shipwrecked,6.5,3057,1990,Adventure,Family,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
155,155,tt0099817,Dark Angel,6.1,13306,1990,Action,Crime,Horror,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
156,156,tt0099818,I Hired a Contract Killer,7.2,6753,1990,Comedy,Crime,Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
157,157,tt0099819,I Love You to Death,6.4,15195,1990,Comedy,Crime,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
158,158,tt0099832,Impulse,5.7,1435,1990,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
159,159,tt0099850,Internal Affairs,6.5,21932,1990,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
160,160,tt0099856,The Invisible Maniac,4.2,3416,1990,Comedy,Horror,Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
161,161,tt0099871,Jacob's Ladder,7.4,115258,1990,Drama,Horror,Mystery,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
162,162,tt0099878,Jetsons: The Movie,5.5,5577,1990,Animation,Comedy,Family,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
163,163,tt0099892,Joe Versus the Volcano,5.9,39153,1990,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
164,164,tt0099902,Ju Dou,7.6,8835,1990,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
165,165,tt0099935,Killer Tomatoes Strike Back!,3.7,1681,1991,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
166,166,tt0099938,Kindergarten Cop,6.2,158594,1990,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
167,167,tt0099939,King of New York,6.9,40550,1990,Crime,Thriller,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
168,168,tt0099949,Korczak,7.4,1549,1990,Biography,Drama,War,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
169,169,tt0099951,The Krays,6.6,8875,1990,Biography,Crime,Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
170,170,tt0099969,Lambada,3.4,1163,1990,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
171,171,tt0099991,The Last of the Finest,5.8,1587,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
172,172,tt0099994,Leatherface: Texas Chainsaw Massacre III,5.0,18640,1990,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
173,173,tt0100014,Erotic Ghost Story,5.7,1014,1990,Fantasy,Horror,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
174,174,tt0100024,Life Is Sweet,7.4,11024,1990,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
175,175,tt0100029,Lionheart,6.2,38656,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
176,176,tt0100031,Lisa,5.9,2243,1990,Drama,Horror,Thriller,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
177,177,tt0100046,The Long Walk Home,7.3,4636,1990,Drama,History,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
178,178,tt0100047,Legend of the Dragon,6.4,1124,1991,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
179,179,tt0100050,Look Who's Talking Too,4.6,48232,1990,Comedy,Family,Romance,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
180,180,tt0100053,Loose Cannons,4.9,5061,1990,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
181,181,tt0100054,Lord of the Flies,6.4,32617,1990,Adventure,Drama,Thriller,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
182,182,tt0100065,Love at Large,5.7,1439,1990,Comedy,Drama,Mystery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
183,183,tt0100070,Xuxa in Crystal Moon,4.5,1091,1990,Comedy,Family,Fantasy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
184,184,tt0100083,Macken - Roy's & Roger's Bilservice,6.0,1146,1990,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
185,185,tt0100087,Madhouse,5.4,3527,1990,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
186,186,tt0100107,Maniac Cop 2,5.9,8250,1990,Action,Crime,Horror,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
187,187,tt0100112,The Hairdresser's Husband,7.2,10200,1990,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
188,188,tt0100114,Marked for Death,5.9,23760,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
189,189,tt0100129,Meet the Applegates,5.4,2541,1990,Comedy,Fantasy,Horror,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
190,190,tt0100133,Memphis Belle,6.9,29787,1990,Action,Drama,War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
191,191,tt0100134,Men Don't Leave,6.6,2692,1990,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
192,192,tt0100135,Men at Work,5.9,26012,1990,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
193,193,tt0100140,Mermaids,6.7,34854,1990,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
194,194,tt0100142,Metropolitan,7.3,12038,1990,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
195,195,tt0100143,Miami Blues,6.4,9875,1990,Comedy,Crime,Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
196,196,tt0100148,Midnight Ride,5.1,1108,1990,Action,Horror,Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
197,197,tt0100150,Miller's Crossing,7.7,139722,1990,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
198,198,tt0100151,Mindwalk,7.6,3204,1990,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
199,199,tt0100152,Mindwarp,5.2,2792,1991,Horror,Sci-Fi,Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
200,200,tt0100156,Mirror Mirror,5.5,2059,1990,Horror,Thriller,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
201,201,tt0100157,Misery,7.8,226919,1990,Drama,Thriller,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
202,202,tt0100161,Mister Frost,5.9,2749,1990,Crime,Drama,Horror,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
203,203,tt0100168,Mo' Better Blues,6.7,13311,1990,Drama,Music,Romance,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
204,204,tt0100196,Mountains of the Moon,7.1,4124,1990,Adventure,Drama,History,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
205,205,tt0100200,Mr. & Mrs. Bridge,6.6,3359,1990,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
206,206,tt0100201,Mr. Destiny,6.4,13025,1990,Comedy,Fantasy,Romance,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
207,207,tt0100212,My Blue Heaven,6.2,22133,1990,Comedy,Crime,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
208,208,tt0100224,Narrow Margin,6.6,10020,1990,Action,Crime,Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
209,209,tt0100232,Navy Seals,5.5,17641,1990,Action,Adventure,Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
210,210,tt0100234,Close-Up,8.2,21949,1990,Biography,Crime,Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
211,211,tt0100240,The NeverEnding Story II: The Next Chapter,5.1,27064,1990,Adventure,Drama,Family,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
212,212,tt0100258,Night of the Living Dead,6.8,44542,1990,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
213,213,tt0100260,Nightbreed,6.5,25514,1990,Action,Fantasy,Horror,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
214,214,tt0100263,Nikita,7.3,75041,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
215,215,tt0100264,Nils Karlsson Pyssling,5.7,1097,1990,Family,Fantasy,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
216,216,tt0100266,"No Retreat, No Surrender 3: Blood Brothers",5.2,1018,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
217,217,tt0100274,New Wave,6.5,1564,1990,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
218,218,tt0100280,Nuns on the Run,6.0,8818,1990,Comedy,Crime,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
219,219,tt0100281,The Nutcracker Prince,6.8,2569,1990,Adventure,Animation,Family,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
220,220,tt0100301,Opportunity Knocks,6.0,3294,1990,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
221,221,tt0100303,Operation Corned Beef,6.1,2956,1991,Action,Comedy,Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
222,222,tt0100318,Pacific Heights,6.4,22027,1990,Thriller,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
223,223,tt0100332,Paris Is Burning,8.2,17019,1990,Documentary,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
224,224,tt0100337,Pasport,7.4,1169,1990,Adventure,Comedy,Drama,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
225,225,tt0100369,The Pit and the Pendulum,6.0,5282,1991,Horror,Romance,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
226,226,tt0100395,Postcards from the Edge,6.7,18910,1990,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
227,227,tt0100403,Predator 2,6.3,177897,1990,Action,Horror,Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
228,228,tt0100404,Presumed Innocent,6.9,44724,1990,Mystery,Thriller,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
229,229,tt0100405,Pretty Woman,7.1,344712,1990,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
230,230,tt0100419,Problem Child,5.4,32354,1990,Comedy,Family,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
231,231,tt0100436,Pump Up the Volume,7.2,30543,1990,Comedy,Drama,Music,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
232,232,tt0100442,Q&A,6.6,6740,1990,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
233,233,tt0100449,Quick Change,6.8,21781,1990,Comedy,Crime,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
234,234,tt0100456,The Rainbow Thief,5.8,1481,1990,Drama,Fantasy,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
235,235,tt0100469,The Reflecting Skin,6.7,9111,1990,Drama,Horror,Thriller,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
236,236,tt0100470,Journey of Hope,7.5,2200,1990,Adventure,Drama,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
237,237,tt0100475,Repossessed,4.8,9486,1990,Comedy,Fantasy,Horror,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
238,238,tt0100477,The Rescuers Down Under,6.8,45895,1990,Adventure,Animation,Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
239,239,tt0100485,Revenge,6.2,20033,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
240,240,tt0100486,Reversal of Fortune,7.2,17886,1990,Biography,Drama,Mystery,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
241,241,tt0100491,Riff-Raff,7.0,4781,1991,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
242,242,tt0100496,My New Partner at the Races,6.2,2159,1990,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
243,243,tt0100502,RoboCop 2,5.8,90497,1990,Action,Crime,Sci-Fi,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
244,244,tt0100504,Rock 'n' Roll High School Forever,4.6,1281,1991,Comedy,Music,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
245,245,tt0100506,Rockula,5.2,1191,1990,Comedy,Horror,Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
246,246,tt0100507,Rocky V,5.3,147380,1990,Drama,Sport,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
247,247,tt0100508,Rodrigo D: No futuro,6.9,1040,1990,Crime,Drama,Music,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
248,248,tt0100514,The Rookie,5.9,28724,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
249,249,tt0100519,Rosencrantz & Guildenstern Are Dead,7.3,23463,1990,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
250,250,tt0100530,The Russia House,6.1,17083,1990,Drama,Romance,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
251,251,tt0100536,"No Fear, No Die",6.7,1178,1990,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
252,252,tt0100557,The Nasty Girl,7.3,2714,1990,Comedy,Drama,History,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
253,253,tt0100581,The Sect,6.1,3101,1991,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
254,254,tt0100586,Shadowzone,5.1,1270,1990,Horror,Sci-Fi,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
255,255,tt0100589,Shakma,5.0,2420,1990,Horror,Sci-Fi,Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
256,256,tt0100594,The Sheltering Sky,6.7,13471,1990,Adventure,Drama,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
257,257,tt0100602,A Shock to the System,6.6,5643,1990,Comedy,Crime,Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
258,258,tt0100604,Short Time,6.4,2573,1990,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
259,259,tt0100608,The Shrimp on the Barbie,5.6,1451,1990,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
260,260,tt0100611,Sibling Rivalry,5.4,2922,1990,Comedy,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
261,261,tt0100613,Side Out,5.5,2288,1990,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
262,262,tt0100623,Singapore Sling,6.4,2622,1990,Drama,Horror,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
263,263,tt0100625,A Chinese Ghost Story II,6.9,3870,1990,Action,Comedy,Fantasy,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
264,264,tt0100631,Ski Patrol,5.1,4028,1990,Action,Comedy,Sport,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
265,265,tt0100639,Slumber Party Massacre III,4.5,3330,1990,Comedy,Horror,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
266,266,tt0100649,Solar Crisis,4.1,2010,1990,Sci-Fi,Thriller,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
267,267,tt0100663,Sorority House Massacre II,4.8,2325,1990,Comedy,Crime,Horror,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
268,268,tt0100665,Soultaker,2.4,3911,1990,Fantasy,Horror,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
269,269,tt0100666,Spaced Invaders,5.3,3870,1990,Adventure,Comedy,Sci-Fi,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
270,270,tt0100680,Stanley & Iris,6.3,8327,1990,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
271,271,tt0100681,Everybody's Fine,7.7,4261,1990,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
272,272,tt0100685,State of Grace,7.2,24117,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
273,273,tt0100688,Steel and Lace,5.2,1112,1990,Action,Horror,Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
274,274,tt0100691,Stella,6.1,2804,1990,Drama,Romance,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
275,275,tt0100699,On Tour,7.0,1029,1990,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
276,276,tt0100740,Tales from the Darkside: The Movie,6.2,18829,1990,Comedy,Fantasy,Horror,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
277,277,tt0100747,Auntie Danielle,7.1,3666,1990,Comedy,Drama,Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
278,278,tt0100757,Taxi Blues,7.3,1934,1990,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
279,279,tt0100758,Teenage Mutant Ninja Turtles,6.8,102362,1990,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
280,280,tt0100777,A Moment of Romance,7.3,1547,1990,Action,Crime,Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
281,281,tt0100791,To Sleep with Anger,7.2,2829,1990,Drama,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
282,282,tt0100802,Total Recall,7.5,346166,1990,Action,Adventure,Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
283,283,tt0100814,Tremors,7.1,145753,1990,Comedy,Horror,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
284,284,tt0100822,Tune in Tomorrow...,6.1,1972,1990,Comedy,Romance,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
285,285,tt0100827,Two Evil Eyes,6.1,7805,1990,Horror,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
286,286,tt0100828,The Two Jakes,6.1,15117,1990,Crime,Drama,Mystery,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
287,287,tt0100851,Uranus,7.0,1440,1990,Comedy,Drama,History,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
288,288,tt0100873,Vincent & Theo,6.9,4127,1990,Biography,Drama,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
289,289,tt0100881,Voices from Beyond,5.0,1274,1991,Horror,Mystery,Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
290,290,tt0100904,Watchers II,4.3,1265,1990,Horror,Sci-Fi,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
291,291,tt0100911,"Welcome Home, Roxy Carmichael",5.8,5793,1990,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
292,292,tt0100912,Werner - Beinhart!,6.7,6092,1990,Action,Animation,Comedy,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
293,293,tt0100924,Where the Heart Is,5.9,1747,1990,Comedy,Drama,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
294,294,tt0100928,White Hunter Black Heart,6.5,12976,1990,Adventure,Drama,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
295,295,tt0100931,Why Me?,5.8,1348,1990,Action,Adventure,Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
296,296,tt0100935,Wild at Heart,7.2,98605,1990,Crime,Drama,Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
297,297,tt0100944,The Witches,6.8,53259,1990,Adventure,Comedy,Family,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
298,298,tt0100963,King of Beggars,6.8,4082,1992,Action,Comedy,Drama,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
299,299,tt0100967,Tiger Cage II,6.9,1262,1990,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
300,300,tt0100973,The Swordsman,6.8,2503,1990,Action,History,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
301,301,tt0100975,Xtro II: The Second Encounter,3.4,1826,1991,Action,Drama,Fantasy,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
302,302,tt0100991,Hiruko the Goblin,6.0,1608,1991,Comedy,Fantasy,Horror,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
303,303,tt0100994,Young Guns II,6.5,38194,1990,Action,Drama,Western,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
304,304,tt0100998,Dreams,7.7,28207,1990,Drama,Fantasy,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
305,305,tt0101004,Zandalee,4.3,4065,1991,Drama,Romance,Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
306,306,tt0101020,Once a Thief,6.7,7062,1991,Action,Comedy,Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
